# data log file generated by Analog Flavor - Easy LV | HV
# connected crate: WIENER MPOD - 4590036
# connection: snmp://129.57.196.26:161:guru
# modules:
#   module0 : E08C2 - 7300266
#   module1 : E08C2 - 7300267
#   module2 : E08C0 - 736790
#   module3 : E08C2 - 7300269
#   module4 : E08C0 - 735690
"Date","Time","Vmeas(module0.Channel 0)","Imeas(module0.Channel 0)","Vmeas(module0.Channel 1)","Imeas(module0.Channel 1)","Vmeas(module0.Channel 2)","Imeas(module0.Channel 2)","Vmeas(module0.Channel 3)","Imeas(module0.Channel 3)","Vmeas(module0.Channel 4)","Imeas(module0.Channel 4)","Vmeas(module0.Channel 5)","Imeas(module0.Channel 5)","Vmeas(module0.Channel 6)","Imeas(module0.Channel 6)","Vmeas(module0.Channel 7)","Imeas(module0.Channel 7)","Vmeas(module1.Channel 0)","Imeas(module1.Channel 0)","Vmeas(module1.Channel 1)","Imeas(module1.Channel 1)","Vmeas(module1.Channel 2)","Imeas(module1.Channel 2)","Vmeas(module1.Channel 3)","Imeas(module1.Channel 3)","Vmeas(module1.Channel 4)","Imeas(module1.Channel 4)","Vmeas(module1.Channel 5)","Imeas(module1.Channel 5)","Vmeas(module1.Channel 6)","Imeas(module1.Channel 6)","Vmeas(module1.Channel 7)","Imeas(module1.Channel 7)","Vmeas(module2.Channel 0)","Imeas(module2.Channel 0)","Vmeas(module2.Channel 1)","Imeas(module2.Channel 1)","Vmeas(module2.Channel 2)","Imeas(module2.Channel 2)","Vmeas(module2.Channel 3)","Imeas(module2.Channel 3)","Vmeas(module2.Channel 4)","Imeas(module2.Channel 4)","Vmeas(module2.Channel 5)","Imeas(module2.Channel 5)","Vmeas(module2.Channel 6)","Imeas(module2.Channel 6)","Vmeas(module2.Channel 7)","Imeas(module2.Channel 7)","Vmeas(module3.Channel 0)","Imeas(module3.Channel 0)","Vmeas(module3.Channel 1)","Imeas(module3.Channel 1)","Vmeas(module3.Channel 2)","Imeas(module3.Channel 2)","Vmeas(module3.Channel 3)","Imeas(module3.Channel 3)","Vmeas(module3.Channel 4)","Imeas(module3.Channel 4)","Vmeas(module3.Channel 5)","Imeas(module3.Channel 5)","Vmeas(module3.Channel 6)","Imeas(module3.Channel 6)","Vmeas(module3.Channel 7)","Imeas(module3.Channel 7)","Vmeas(module4.Channel 0)","Imeas(module4.Channel 0)","Vmeas(module4.Channel 1)","Imeas(module4.Channel 1)","Vmeas(module4.Channel 2)","Imeas(module4.Channel 2)","Vmeas(module4.Channel 3)","Imeas(module4.Channel 3)","Vmeas(module4.Channel 4)","Imeas(module4.Channel 4)","Vmeas(module4.Channel 5)","Imeas(module4.Channel 5)","Vmeas(module4.Channel 6)","Imeas(module4.Channel 6)","Vmeas(module4.Channel 7)","Imeas(module4.Channel 7)"
2021-10-10,21:31:20.241,-3.742e+003,-7.622e-004,-3.742e+003,-7.611e-004,-3.653e+003,-7.451e-004,-3.742e+003,-7.739e-004,-3.742e+003,-7.629e-004,-3.742e+003,-7.623e-004,-3.742e+003,-7.642e-004,-3.742e+003,-7.628e-004,-3.608e+003,-7.522e-004,-3.742e+003,-7.637e-004,-3.742e+003,-7.621e-004,-3.742e+003,-7.619e-004,-3.742e+003,-7.631e-004,-3.742e+003,-7.626e-004,-3.742e+003,-7.620e-004,-3.742e+003,-7.628e-004,-3.742e+003,7.633e-004,-3.742e+003,7.628e-004,-3.742e+003,7.636e-004,-3.742e+003,7.621e-004,-3.742e+003,7.638e-004,-3.742e+003,7.602e-004,-3.653e+003,7.451e-004,-3.742e+003,7.632e-004,-3.742e+003,-7.627e-004,-3.742e+003,-7.625e-004,-3.653e+003,-7.435e-004,-3.742e+003,-7.600e-004,-3.742e+003,-7.642e-004,-3.742e+003,-7.618e-004,-3.742e+003,-7.633e-004,-3.742e+003,-7.628e-004,-4.652e-001,0.000e+000,-4.884e-001,0.000e+000,-3.346e-001,0.000e+000,-3.777e-001,0.000e+000,0.000e+000,0.000e+000,0.000e+000,0.000e+000,-2.799e-001,0.000e+000,0.000e+000,0.000e+000
2021-10-10,21:31:21.283,-3.742e+003,-7.622e-004,-3.742e+003,-7.611e-004,-3.653e+003,-7.451e-004,-3.742e+003,-7.741e-004,-3.742e+003,-7.629e-004,-3.742e+003,-7.623e-004,-3.742e+003,-7.642e-004,-3.742e+003,-7.628e-004,-3.608e+003,-7.522e-004,-3.742e+003,-7.637e-004,-3.742e+003,-7.621e-004,-3.742e+003,-7.619e-004,-3.742e+003,-7.631e-004,-3.742e+003,-7.626e-004,-3.742e+003,-7.620e-004,-3.742e+003,-7.628e-004,-3.742e+003,7.633e-004,-3.742e+003,7.628e-004,-3.742e+003,7.636e-004,-3.742e+003,7.621e-004,-3.742e+003,7.638e-004,-3.742e+003,7.602e-004,-3.653e+003,7.451e-004,-3.742e+003,7.632e-004,-3.742e+003,-7.627e-004,-3.742e+003,-7.625e-004,-3.653e+003,-7.435e-004,-3.742e+003,-7.600e-004,-3.742e+003,-7.642e-004,-3.742e+003,-7.618e-004,-3.742e+003,-7.634e-004,-3.742e+003,-7.628e-004,-4.655e-001,0.000e+000,-4.882e-001,0.000e+000,-3.344e-001,0.000e+000,-3.774e-001,0.000e+000,0.000e+000,0.000e+000,0.000e+000,0.000e+000,-2.799e-001,0.000e+000,0.000e+000,0.000e+000
2021-10-10,21:31:22.314,-3.742e+003,-7.622e-004,-3.742e+003,-7.611e-004,-3.653e+003,-7.450e-004,-3.742e+003,-7.741e-004,-3.742e+003,-7.629e-004,-3.742e+003,-7.623e-004,-3.742e+003,-7.642e-004,-3.742e+003,-7.628e-004,-3.608e+003,-7.522e-004,-3.742e+003,-7.637e-004,-3.742e+003,-7.621e-004,-3.742e+003,-7.619e-004,-3.742e+003,-7.631e-004,-3.742e+003,-7.626e-004,-3.742e+003,-7.620e-004,-3.742e+003,-7.628e-004,-3.742e+003,7.633e-004,-3.742e+003,7.628e-004,-3.742e+003,7.636e-004,-3.742e+003,7.621e-004,-3.742e+003,7.638e-004,-3.742e+003,7.602e-004,-3.653e+003,7.451e-004,-3.742e+003,7.632e-004,-3.742e+003,-7.627e-004,-3.742e+003,-7.625e-004,-3.653e+003,-7.435e-004,-3.742e+003,-7.600e-004,-3.742e+003,-7.642e-004,-3.742e+003,-7.618e-004,-3.742e+003,-7.634e-004,-3.742e+003,-7.628e-004,-4.651e-001,0.000e+000,-4.879e-001,0.000e+000,-3.341e-001,0.000e+000,-3.775e-001,0.000e+000,0.000e+000,0.000e+000,0.000e+000,0.000e+000,-2.799e-001,0.000e+000,0.000e+000,0.000e+000
2021-10-10,21:31:23.330,-3.742e+003,-7.622e-004,-3.742e+003,-7.611e-004,-3.653e+003,-7.451e-004,-3.742e+003,-7.741e-004,-3.742e+003,-7.629e-004,-3.742e+003,-7.623e-004,-3.742e+003,-7.642e-004,-3.742e+003,-7.628e-004,-3.608e+003,-7.522e-004,-3.742e+003,-7.637e-004,-3.742e+003,-7.621e-004,-3.742e+003,-7.619e-004,-3.742e+003,-7.631e-004,-3.742e+003,-7.626e-004,-3.742e+003,-7.620e-004,-3.742e+003,-7.628e-004,-3.742e+003,7.633e-004,-3.742e+003,7.628e-004,-3.742e+003,7.636e-004,-3.742e+003,7.621e-004,-3.742e+003,7.638e-004,-3.742e+003,7.602e-004,-3.653e+003,7.451e-004,-3.742e+003,7.632e-004,-3.742e+003,-7.627e-004,-3.742e+003,-7.625e-004,-3.653e+003,-7.435e-004,-3.742e+003,-7.600e-004,-3.742e+003,-7.642e-004,-3.742e+003,-7.618e-004,-3.742e+003,-7.634e-004,-3.742e+003,-7.628e-004,-4.657e-001,0.000e+000,-4.880e-001,0.000e+000,-3.344e-001,0.000e+000,-3.774e-001,0.000e+000,0.000e+000,0.000e+000,0.000e+000,0.000e+000,-2.799e-001,0.000e+000,0.000e+000,0.000e+000
2021-10-10,21:31:24.361,-3.742e+003,-7.622e-004,-3.742e+003,-7.611e-004,-3.653e+003,-7.451e-004,-3.742e+003,-7.740e-004,-3.742e+003,-7.629e-004,-3.742e+003,-7.623e-004,-3.742e+003,-7.642e-004,-3.742e+003,-7.628e-004,-3.608e+003,-7.522e-004,-3.742e+003,-7.637e-004,-3.742e+003,-7.621e-004,-3.742e+003,-7.619e-004,-3.742e+003,-7.631e-004,-3.742e+003,-7.626e-004,-3.742e+003,-7.620e-004,-3.742e+003,-7.628e-004,-3.742e+003,7.633e-004,-3.742e+003,7.628e-004,-3.742e+003,7.636e-004,-3.742e+003,7.621e-004,-3.742e+003,7.638e-004,-3.742e+003,7.602e-004,-3.653e+003,7.451e-004,-3.742e+003,7.632e-004,-3.742e+003,-7.627e-004,-3.742e+003,-7.625e-004,-3.653e+003,-7.435e-004,-3.742e+003,-7.600e-004,-3.742e+003,-7.642e-004,-3.742e+003,-7.618e-004,-3.742e+003,-7.634e-004,-3.742e+003,-7.628e-004,-4.656e-001,0.000e+000,-4.882e-001,0.000e+000,-3.343e-001,0.000e+000,-3.772e-001,0.000e+000,0.000e+000,0.000e+000,0.000e+000,0.000e+000,-2.799e-001,0.000e+000,0.000e+000,0.000e+000
2021-10-10,21:31:25.379,-3.742e+003,-7.622e-004,-3.742e+003,-7.611e-004,-3.653e+003,-7.451e-004,-3.742e+003,-7.741e-004,-3.742e+003,-7.629e-004,-3.742e+003,-7.623e-004,-3.742e+003,-7.642e-004,-3.742e+003,-7.628e-004,-3.608e+003,-7.522e-004,-3.742e+003,-7.637e-004,-3.742e+003,-7.621e-004,-3.742e+003,-7.619e-004,-3.742e+003,-7.631e-004,-3.742e+003,-7.626e-004,-3.742e+003,-7.620e-004,-3.742e+003,-7.628e-004,-3.742e+003,7.633e-004,-3.742e+003,7.628e-004,-3.742e+003,7.636e-004,-3.742e+003,7.621e-004,-3.742e+003,7.638e-004,-3.742e+003,7.602e-004,-3.653e+003,7.451e-004,-3.742e+003,7.632e-004,-3.742e+003,-7.628e-004,-3.742e+003,-7.625e-004,-3.653e+003,-7.435e-004,-3.742e+003,-7.600e-004,-3.742e+003,-7.642e-004,-3.742e+003,-7.618e-004,-3.742e+003,-7.634e-004,-3.742e+003,-7.628e-004,-4.656e-001,0.000e+000,-4.884e-001,0.000e+000,-3.344e-001,0.000e+000,-3.773e-001,0.000e+000,0.000e+000,0.000e+000,0.000e+000,0.000e+000,-2.799e-001,0.000e+000,0.000e+000,0.000e+000
2021-10-10,21:31:26.399,-3.742e+003,-7.622e-004,-3.742e+003,-7.611e-004,-3.653e+003,-7.453e-004,-3.742e+003,-7.741e-004,-3.742e+003,-7.629e-004,-3.742e+003,-7.623e-004,-3.742e+003,-7.642e-004,-3.742e+003,-7.628e-004,-3.608e+003,-7.522e-004,-3.742e+003,-7.637e-004,-3.742e+003,-7.621e-004,-3.742e+003,-7.619e-004,-3.742e+003,-7.631e-004,-3.742e+003,-7.626e-004,-3.742e+003,-7.620e-004,-3.742e+003,-7.628e-004,-3.742e+003,7.633e-004,-3.742e+003,7.628e-004,-3.742e+003,7.636e-004,-3.742e+003,7.621e-004,-3.742e+003,7.638e-004,-3.742e+003,7.602e-004,-3.653e+003,7.451e-004,-3.742e+003,7.633e-004,-3.742e+003,-7.628e-004,-3.742e+003,-7.625e-004,-3.653e+003,-7.435e-004,-3.742e+003,-7.600e-004,-3.742e+003,-7.642e-004,-3.742e+003,-7.618e-004,-3.742e+003,-7.634e-004,-3.742e+003,-7.628e-004,-4.656e-001,0.000e+000,-4.883e-001,0.000e+000,-3.342e-001,0.000e+000,-3.772e-001,0.000e+000,0.000e+000,0.000e+000,0.000e+000,0.000e+000,-2.799e-001,0.000e+000,0.000e+000,0.000e+000
2021-10-10,21:31:27.424,-3.742e+003,-7.622e-004,-3.742e+003,-7.611e-004,-3.653e+003,-7.451e-004,-3.742e+003,-7.740e-004,-3.742e+003,-7.629e-004,-3.742e+003,-7.623e-004,-3.742e+003,-7.642e-004,-3.742e+003,-7.628e-004,-3.608e+003,-7.522e-004,-3.742e+003,-7.637e-004,-3.742e+003,-7.621e-004,-3.742e+003,-7.619e-004,-3.742e+003,-7.631e-004,-3.742e+003,-7.626e-004,-3.742e+003,-7.620e-004,-3.742e+003,-7.628e-004,-3.742e+003,7.633e-004,-3.742e+003,7.628e-004,-3.742e+003,7.636e-004,-3.742e+003,7.621e-004,-3.742e+003,7.638e-004,-3.742e+003,7.602e-004,-3.653e+003,7.451e-004,-3.742e+003,7.633e-004,-3.742e+003,-7.628e-004,-3.742e+003,-7.625e-004,-3.653e+003,-7.435e-004,-3.742e+003,-7.601e-004,-3.742e+003,-7.642e-004,-3.742e+003,-7.618e-004,-3.742e+003,-7.634e-004,-3.742e+003,-7.628e-004,-4.657e-001,0.000e+000,-4.882e-001,0.000e+000,-3.342e-001,0.000e+000,-3.774e-001,0.000e+000,0.000e+000,0.000e+000,0.000e+000,0.000e+000,-2.799e-001,0.000e+000,0.000e+000,0.000e+000
2021-10-10,21:31:28.439,-3.742e+003,-7.622e-004,-3.742e+003,-7.611e-004,-3.653e+003,-7.450e-004,-3.742e+003,-7.740e-004,-3.742e+003,-7.629e-004,-3.742e+003,-7.623e-004,-3.742e+003,-7.642e-004,-3.742e+003,-7.628e-004,-3.608e+003,-7.522e-004,-3.742e+003,-7.637e-004,-3.742e+003,-7.621e-004,-3.742e+003,-7.619e-004,-3.742e+003,-7.631e-004,-3.742e+003,-7.626e-004,-3.742e+003,-7.621e-004,-3.742e+003,-7.628e-004,-3.742e+003,7.633e-004,-3.742e+003,7.628e-004,-3.742e+003,7.636e-004,-3.742e+003,7.621e-004,-3.742e+003,7.638e-004,-3.742e+003,7.602e-004,-3.653e+003,7.451e-004,-3.742e+003,7.633e-004,-3.742e+003,-7.628e-004,-3.742e+003,-7.625e-004,-3.653e+003,-7.435e-004,-3.742e+003,-7.600e-004,-3.742e+003,-7.642e-004,-3.742e+003,-7.618e-004,-3.742e+003,-7.634e-004,-3.742e+003,-7.628e-004,-4.657e-001,0.000e+000,-4.884e-001,0.000e+000,-3.343e-001,0.000e+000,-3.778e-001,0.000e+000,0.000e+000,0.000e+000,0.000e+000,0.000e+000,-2.799e-001,0.000e+000,0.000e+000,0.000e+000
2021-10-10,21:31:29.970,-3.742e+003,-7.622e-004,-3.742e+003,-7.611e-004,-3.653e+003,-7.450e-004,-3.742e+003,-7.739e-004,-3.742e+003,-7.629e-004,-3.742e+003,-7.623e-004,-3.742e+003,-7.642e-004,-3.742e+003,-7.628e-004,-3.608e+003,-7.522e-004,-3.742e+003,-7.637e-004,-3.742e+003,-7.621e-004,-3.742e+003,-7.619e-004,-3.742e+003,-7.631e-004,-3.742e+003,-7.626e-004,-3.742e+003,-7.620e-004,-3.742e+003,-7.628e-004,-3.742e+003,7.633e-004,-3.742e+003,7.628e-004,-3.742e+003,7.636e-004,-3.742e+003,7.621e-004,-3.742e+003,7.638e-004,-3.742e+003,7.602e-004,-3.653e+003,7.451e-004,-3.742e+003,7.633e-004,-3.742e+003,-7.627e-004,-3.742e+003,-7.625e-004,-3.653e+003,-7.435e-004,-3.742e+003,-7.600e-004,-3.742e+003,-7.642e-004,-3.742e+003,-7.618e-004,-3.742e+003,-7.634e-004,-3.742e+003,-7.628e-004,-4.658e-001,0.000e+000,-4.882e-001,0.000e+000,-3.345e-001,0.000e+000,-3.782e-001,0.000e+000,0.000e+000,0.000e+000,0.000e+000,0.000e+000,-2.799e-001,0.000e+000,0.000e+000,0.000e+000
2021-10-10,21:31:30.986,-3.742e+003,-7.622e-004,-3.742e+003,-7.611e-004,-3.653e+003,-7.450e-004,-3.742e+003,-7.739e-004,-3.742e+003,-7.629e-004,-3.742e+003,-7.623e-004,-3.742e+003,-7.642e-004,-3.742e+003,-7.628e-004,-3.608e+003,-7.522e-004,-3.742e+003,-7.637e-004,-3.742e+003,-7.621e-004,-3.742e+003,-7.619e-004,-3.742e+003,-7.631e-004,-3.742e+003,-7.626e-004,-3.742e+003,-7.620e-004,-3.742e+003,-7.628e-004,-3.742e+003,7.633e-004,-3.742e+003,7.628e-004,-3.742e+003,7.636e-004,-3.742e+003,7.621e-004,-3.742e+003,7.638e-004,-3.742e+003,7.602e-004,-3.653e+003,7.451e-004,-3.742e+003,7.633e-004,-3.742e+003,-7.628e-004,-3.742e+003,-7.625e-004,-3.653e+003,-7.435e-004,-3.742e+003,-7.600e-004,-3.742e+003,-7.642e-004,-3.742e+003,-7.618e-004,-3.742e+003,-7.633e-004,-3.742e+003,-7.628e-004,-4.659e-001,0.000e+000,-4.885e-001,0.000e+000,-3.344e-001,0.000e+000,-3.779e-001,0.000e+000,0.000e+000,0.000e+000,0.000e+000,0.000e+000,-2.799e-001,0.000e+000,0.000e+000,0.000e+000
2021-10-10,21:31:32.001,-3.742e+003,-7.622e-004,-3.742e+003,-7.611e-004,-3.653e+003,-7.450e-004,-3.742e+003,-7.739e-004,-3.742e+003,-7.629e-004,-3.742e+003,-7.623e-004,-3.742e+003,-7.642e-004,-3.742e+003,-7.628e-004,-3.608e+003,-7.521e-004,-3.742e+003,-7.637e-004,-3.742e+003,-7.621e-004,-3.742e+003,-7.619e-004,-3.742e+003,-7.631e-004,-3.742e+003,-7.626e-004,-3.742e+003,-7.620e-004,-3.742e+003,-7.628e-004,-3.742e+003,7.633e-004,-3.742e+003,7.628e-004,-3.742e+003,7.636e-004,-3.742e+003,7.621e-004,-3.742e+003,7.638e-004,-3.742e+003,7.602e-004,-3.653e+003,7.451e-004,-3.742e+003,7.633e-004,-3.742e+003,-7.627e-004,-3.742e+003,-7.625e-004,-3.653e+003,-7.435e-004,-3.742e+003,-7.600e-004,-3.742e+003,-7.642e-004,-3.742e+003,-7.618e-004,-3.742e+003,-7.633e-004,-3.742e+003,-7.628e-004,-4.657e-001,0.000e+000,-4.884e-001,0.000e+000,-3.346e-001,0.000e+000,-3.777e-001,0.000e+000,0.000e+000,0.000e+000,0.000e+000,0.000e+000,-2.799e-001,0.000e+000,0.000e+000,0.000e+000
2021-10-10,21:31:33.005,-3.742e+003,-7.622e-004,-3.742e+003,-7.611e-004,-3.653e+003,-7.451e-004,-3.742e+003,-7.739e-004,-3.742e+003,-7.629e-004,-3.742e+003,-7.623e-004,-3.742e+003,-7.642e-004,-3.742e+003,-7.628e-004,-3.608e+003,-7.521e-004,-3.742e+003,-7.637e-004,-3.742e+003,-7.621e-004,-3.742e+003,-7.619e-004,-3.742e+003,-7.631e-004,-3.742e+003,-7.626e-004,-3.742e+003,-7.620e-004,-3.742e+003,-7.628e-004,-3.742e+003,7.633e-004,-3.742e+003,7.628e-004,-3.742e+003,7.636e-004,-3.742e+003,7.621e-004,-3.742e+003,7.638e-004,-3.742e+003,7.602e-004,-3.653e+003,7.451e-004,-3.742e+003,7.633e-004,-3.742e+003,-7.627e-004,-3.742e+003,-7.625e-004,-3.653e+003,-7.435e-004,-3.742e+003,-7.600e-004,-3.742e+003,-7.642e-004,-3.742e+003,-7.619e-004,-3.742e+003,-7.633e-004,-3.742e+003,-7.628e-004,-4.657e-001,0.000e+000,-4.885e-001,0.000e+000,-3.347e-001,0.000e+000,-3.778e-001,0.000e+000,0.000e+000,0.000e+000,0.000e+000,0.000e+000,-2.799e-001,0.000e+000,0.000e+000,0.000e+000
2021-10-10,21:31:34.049,-3.742e+003,-7.622e-004,-3.742e+003,-7.611e-004,-3.653e+003,-7.451e-004,-3.742e+003,-7.739e-004,-3.742e+003,-7.629e-004,-3.742e+003,-7.623e-004,-3.742e+003,-7.642e-004,-3.742e+003,-7.628e-004,-3.608e+003,-7.521e-004,-3.742e+003,-7.637e-004,-3.742e+003,-7.621e-004,-3.742e+003,-7.619e-004,-3.742e+003,-7.631e-004,-3.742e+003,-7.626e-004,-3.742e+003,-7.620e-004,-3.742e+003,-7.628e-004,-3.742e+003,7.633e-004,-3.742e+003,7.628e-004,-3.742e+003,7.636e-004,-3.742e+003,7.621e-004,-3.742e+003,7.638e-004,-3.742e+003,7.602e-004,-3.653e+003,7.451e-004,-3.742e+003,7.633e-004,-3.742e+003,-7.627e-004,-3.742e+003,-7.625e-004,-3.653e+003,-7.435e-004,-3.742e+003,-7.600e-004,-3.742e+003,-7.642e-004,-3.742e+003,-7.618e-004,-3.742e+003,-7.633e-004,-3.742e+003,-7.628e-004,-4.659e-001,0.000e+000,-4.888e-001,0.000e+000,-3.348e-001,0.000e+000,-3.777e-001,0.000e+000,0.000e+000,0.000e+000,0.000e+000,0.000e+000,-2.799e-001,0.000e+000,0.000e+000,0.000e+000
2021-10-10,21:31:35.564,-3.742e+003,-7.622e-004,-3.742e+003,-7.611e-004,-3.653e+003,-7.450e-004,-3.742e+003,-7.739e-004,-3.742e+003,-7.629e-004,-3.742e+003,-7.623e-004,-3.742e+003,-7.642e-004,-3.742e+003,-7.628e-004,-3.608e+003,-7.522e-004,-3.742e+003,-7.637e-004,-3.742e+003,-7.621e-004,-3.742e+003,-7.619e-004,-3.742e+003,-7.631e-004,-3.742e+003,-7.626e-004,-3.742e+003,-7.620e-004,-3.742e+003,-7.628e-004,-3.742e+003,7.633e-004,-3.742e+003,7.628e-004,-3.742e+003,7.636e-004,-3.742e+003,7.621e-004,-3.742e+003,7.638e-004,-3.742e+003,7.602e-004,-3.653e+003,7.451e-004,-3.742e+003,7.633e-004,-3.742e+003,-7.627e-004,-3.742e+003,-7.625e-004,-3.653e+003,-7.435e-004,-3.742e+003,-7.600e-004,-3.742e+003,-7.642e-004,-3.742e+003,-7.618e-004,-3.742e+003,-7.633e-004,-3.742e+003,-7.628e-004,-4.656e-001,0.000e+000,-4.890e-001,0.000e+000,-3.352e-001,0.000e+000,-3.779e-001,0.000e+000,0.000e+000,0.000e+000,0.000e+000,0.000e+000,-2.799e-001,0.000e+000,0.000e+000,0.000e+000
2021-10-10,21:31:36.566,-3.742e+003,-7.622e-004,-3.742e+003,-7.611e-004,-3.653e+003,-7.451e-004,-3.742e+003,-7.739e-004,-3.742e+003,-7.629e-004,-3.742e+003,-7.623e-004,-3.742e+003,-7.642e-004,-3.742e+003,-7.628e-004,-3.608e+003,-7.522e-004,-3.742e+003,-7.637e-004,-3.742e+003,-7.621e-004,-3.742e+003,-7.619e-004,-3.742e+003,-7.631e-004,-3.742e+003,-7.626e-004,-3.742e+003,-7.622e-004,-3.742e+003,-7.628e-004,-3.742e+003,7.633e-004,-3.742e+003,7.628e-004,-3.742e+003,7.636e-004,-3.742e+003,7.621e-004,-3.742e+003,7.638e-004,-3.742e+003,7.602e-004,-3.653e+003,7.451e-004,-3.742e+003,7.633e-004,-3.742e+003,-7.627e-004,-3.742e+003,-7.625e-004,-3.653e+003,-7.435e-004,-3.742e+003,-7.600e-004,-3.742e+003,-7.642e-004,-3.742e+003,-7.618e-004,-3.742e+003,-7.633e-004,-3.742e+003,-7.628e-004,-4.660e-001,0.000e+000,-4.893e-001,0.000e+000,-3.351e-001,0.000e+000,-3.781e-001,0.000e+000,0.000e+000,0.000e+000,0.000e+000,0.000e+000,-2.799e-001,0.000e+000,0.000e+000,0.000e+000
2021-10-10,21:31:37.595,-3.742e+003,-7.622e-004,-3.742e+003,-7.611e-004,-3.653e+003,-7.451e-004,-3.742e+003,-7.740e-004,-3.742e+003,-7.629e-004,-3.742e+003,-7.623e-004,-3.742e+003,-7.642e-004,-3.742e+003,-7.628e-004,-3.608e+003,-7.522e-004,-3.742e+003,-7.637e-004,-3.742e+003,-7.621e-004,-3.742e+003,-7.619e-004,-3.742e+003,-7.631e-004,-3.742e+003,-7.626e-004,-3.742e+003,-7.620e-004,-3.742e+003,-7.628e-004,-3.742e+003,7.633e-004,-3.742e+003,7.628e-004,-3.742e+003,7.636e-004,-3.742e+003,7.621e-004,-3.742e+003,7.638e-004,-3.742e+003,7.602e-004,-3.653e+003,7.451e-004,-3.742e+003,7.633e-004,-3.742e+003,-7.627e-004,-3.742e+003,-7.625e-004,-3.653e+003,-7.435e-004,-3.742e+003,-7.600e-004,-3.742e+003,-7.642e-004,-3.742e+003,-7.618e-004,-3.742e+003,-7.633e-004,-3.742e+003,-7.628e-004,-4.660e-001,0.000e+000,-4.894e-001,0.000e+000,-3.353e-001,0.000e+000,-3.785e-001,0.000e+000,0.000e+000,0.000e+000,0.000e+000,0.000e+000,-2.799e-001,0.000e+000,0.000e+000,0.000e+000
2021-10-10,21:31:39.095,-3.742e+003,-7.622e-004,-3.742e+003,-7.611e-004,-3.653e+003,-7.450e-004,-3.742e+003,-7.740e-004,-3.742e+003,-7.629e-004,-3.742e+003,-7.623e-004,-3.742e+003,-7.642e-004,-3.742e+003,-7.628e-004,-3.608e+003,-7.522e-004,-3.742e+003,-7.637e-004,-3.742e+003,-7.621e-004,-3.742e+003,-7.619e-004,-3.742e+003,-7.631e-004,-3.742e+003,-7.626e-004,-3.742e+003,-7.620e-004,-3.742e+003,-7.628e-004,-3.742e+003,7.633e-004,-3.742e+003,7.628e-004,-3.742e+003,7.636e-004,-3.742e+003,7.621e-004,-3.742e+003,7.638e-004,-3.742e+003,7.602e-004,-3.653e+003,7.451e-004,-3.742e+003,7.633e-004,-3.742e+003,-7.627e-004,-3.742e+003,-7.625e-004,-3.653e+003,-7.435e-004,-3.742e+003,-7.600e-004,-3.742e+003,-7.642e-004,-3.742e+003,-7.618e-004,-3.742e+003,-7.633e-004,-3.742e+003,-7.628e-004,-4.662e-001,0.000e+000,-4.892e-001,0.000e+000,-3.358e-001,0.000e+000,-3.784e-001,0.000e+000,0.000e+000,0.000e+000,0.000e+000,0.000e+000,-2.799e-001,0.000e+000,0.000e+000,0.000e+000
2021-10-10,21:31:40.111,-3.742e+003,-7.622e-004,-3.742e+003,-7.611e-004,-3.653e+003,-7.451e-004,-3.742e+003,-7.740e-004,-3.742e+003,-7.629e-004,-3.742e+003,-7.623e-004,-3.742e+003,-7.642e-004,-3.742e+003,-7.628e-004,-3.608e+003,-7.522e-004,-3.742e+003,-7.637e-004,-3.742e+003,-7.621e-004,-3.742e+003,-7.619e-004,-3.742e+003,-7.631e-004,-3.742e+003,-7.626e-004,-3.742e+003,-7.620e-004,-3.742e+003,-7.628e-004,-3.742e+003,7.633e-004,-3.742e+003,7.628e-004,-3.742e+003,7.636e-004,-3.742e+003,7.621e-004,-3.742e+003,7.638e-004,-3.742e+003,7.602e-004,-3.653e+003,7.451e-004,-3.742e+003,7.633e-004,-3.742e+003,-7.628e-004,-3.742e+003,-7.625e-004,-3.653e+003,-7.435e-004,-3.742e+003,-7.600e-004,-3.742e+003,-7.642e-004,-3.742e+003,-7.618e-004,-3.742e+003,-7.633e-004,-3.742e+003,-7.628e-004,-4.662e-001,0.000e+000,-4.892e-001,0.000e+000,-3.362e-001,0.000e+000,-3.785e-001,0.000e+000,0.000e+000,0.000e+000,0.000e+000,0.000e+000,-2.799e-001,0.000e+000,0.000e+000,0.000e+000
